Time,kw,PRE,PRC,TEAT,TCAT,TEITEO,TCOTCI,kW_ton,COP,Q_c,Q_e,Condenser.inlet_fl1.m_flow
36000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
36600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
37200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
37800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
38400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
39000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
39600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
40200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
40800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
41400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
42000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
42600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
43200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
43800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
44400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
45000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
45600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
46200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
46800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
47400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
48000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
48600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
49200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
49800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
50400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59088
51000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
51600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
52200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
52800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
53400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
54000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
54600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
55200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
55800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
56400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
57000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
57600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
58200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
58800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
59400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
60000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
60600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
61200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
61800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
62400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
63000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
63600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
64200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
64800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
65400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
66000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
66600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
67200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
67800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
68400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
69000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
69600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
70200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
70800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
71400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
72000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
72600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
73200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
73800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
74400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
75000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
75600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
